NPI_DOC,PFNAME,PLNAME,NPI_ORG,ORG_NAME,DOC_SPECIALTY,DOC_CITY,DOC_COUNTY,DOC_STATE,DOC_ZIP
1053391912,RACHEL,BECK,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1013949601,JAMES,YHIP,1861425993,NORTHSTATE CARDIOLOGY CONSULTANTS,Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1447632971,TRI,TE,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78207
1609091271,SANDEEP,DAS,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1598714552,MOHIUDIN,ZEB,1801829908,"MOHIUDIN A ZEB MD, PA",Cardiovascular Disease Physician,GREENVILLE,"Hunt ",TX,75401
1306846787,BYUNG,PARK,1053767897,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75231
1912976481,ZALMEN,BLANCK,1578985610,RIVERCITY CARDIOVASCULAR OF SAN ANTONIO PLLC,Clinical Cardiac Electrophysiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1124088752,PHILIP,HOUCK,1093779704,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1922210939,NINA,ASRANI,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,FORT WORTH,"Tarrant ",TX,76104
1154321487,ROBERT,BALDWIN,1306846464,TSA-TEXAS SURGICAL ASSOCIATES LLP,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77074
1174527766,KHALID,SHAFIQ,1588979363,"KHALID SHAFIQ, M.D. , P.A.",Cardiovascular Disease Physician,PARIS,"Lamar ",TX,75462
1720014509,VIJAY,KUSNOOR,1558839076,PERMIAN PREMIER HEALTH SERVICES INC,Pediatric Cardiology Physician,BEAUMONT,"Jefferson ",TX,77701
1912997909,DAVID,MALAVE,1376598904,COVENANT MEDICAL GROUP,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78232
1255538682,ANAND,PRASAD,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1619114295,TZY-SHIUAN,KUO,1386150985,"CARDIOVASCULAR INSTITUTE OF SOUTH TEXAS, PLLC",Interventional Cardiology Physician,HELOTES,"Bexar ",TX,78023
1437414778,WAFI,MOMIN,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1639277353,SANJAY,PANDYA,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,HARKER HEIGHTS,"Bell ",TX,76548
1285635409,OSCAR,CHASTAIN,1285684225,CHRISTUS TRINITY CLINIC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,LONGVIEW,"Gregg ",TX,75601
1053506774,NANDISH,THUKRAL,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1487608352,RICHARD,FISH,1245856087,TEXAS HEART MEDICAL GROUP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1104825090,ALI,KIZILBASH,1760488936,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,IRVING,"Dallas ",TX,75038
1386849719,STEVE,TSAI,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1790097608,SUSHRUTI,BOORLA,1992151740,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,PLANO,"Collin ",TX,75093
1447270095,MANISH,SHROFF,1952632739,SHROFF CARDIOLOGY & INTERNAL MEDICINE CLINIC PA,Cardiovascular Disease Physician,BIG SPRING,"Howard ",TX,79720
1184629347,LEE ANN,PEARSE,1083631071,"MAGELLA MEDICAL ASSOCIATES BILLING, INC.",Pediatric Cardiology Physician,DALLAS,"Dallas ",TX,75230
1740219807,SHANTI,NEERUKONDA,1285664763,PERMIAN PREMIER HEALTH SERVICES INC,Interventional Cardiology Physician,ODESSA,"Ector ",TX,79761
1013955319,CARLOS,VELASCO,1528576451,"TEXAS HEART CENTER, PLLC",Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75246
1144394461,KATY,LONERGAN,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1538427521,NADEEN,FAZA,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1568427714,ANDRE,DESIRE,1821016676,"ANDRE P DESIRE, MD, PA",Cardiovascular Disease Physician,WICHITA FALLS,"Wichita ",TX,76301
1639299795,MIKE,LEE,1205956372,"GREENHILL CLINIC, P.A.",Cardiovascular Disease Physician,FRISCO,"Collin ",TX,75035
1255376679,RODOLFO,SOTOLONGO,1164455671,SOUTHEAST TEXAS CARDIOLOGY ASSOCIATES II LLP,Cardiovascular Disease Physician,BEAUMONT,"Jefferson ",TX,77702
1235174020,ART,TONTIPLAPHOL,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1770862914,CHINUALUMOGU,NWAKILE,1134311392,"HANNIBAL REGIONAL HEALTHCARE SYSTEM, INC",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1659412336,STEPHEN,LITTLE,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1164459145,LYNN,MAHONY,1750351375,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Pediatric Cardiology Physician,DALLAS,"Dallas ",TX,75390
1114074135,JENNIFER,NAISER,1184866956,"ST. JOSEPH'S MEDICAL CENTER",Cardiovascular Disease Physician,GRANBURY,"Hood ",TX,76048
1336102003,MARY,BRICKNER,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Adult Congenital Heart Disease Physician,DALLAS,"Dallas ",TX,75390
1548280407,GREGORY,BUSER,1598958431,"BHS PHYSICIANS NETWORK, INC",Clinical Cardiac Electrophysiology Physician,SAN ANTONIO,"Bexar ",TX,78217
1457555021,SANJAY,KUNAPULI,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77070
1225275654,VENKATACHALAM,MULUKUTLA,1235294232,"EL PASO CARDIOLOGY ASSOCIATES, P.A.",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79902
1588620884,SALEEM,MALLICK,1922450170,PRASAD MADDUKURI MD PLLC,Interventional Cardiology Physician,MESQUITE,"Dallas ",TX,75149
1639242266,SANDY,SHAH,1558529461,"HEART DISEASE CENTER, PA",Cardiovascular Disease Physician,SPRING,"Harris ",TX,77379
1336475904,MATTHEW,WILLIAMS,1043234677,TRINITY WEST,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,BEAUMONT,"Jefferson ",TX,77702
1548250392,HECTOR,CECCOLI,1144632621,ALIGNED PROVIDERS OF EAST TEXAS,Cardiovascular Disease Physician,TYLER,"Smith ",TX,75701
1457324089,SURAJ,KAMAT,1710199872,"USMAN QURESHI, MD, PA",Cardiovascular Disease Physician,ALICE,"Jim Wells ",TX,78332
1417901729,PAMELA,BURG,1194099390,PROVIDENCE HEALTH & SERVICES WASHINGTON,Pediatric Cardiology Physician,PROSPER,"Collin ",TX,75078
1205246931,JEOMI,OKWARA,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75235
1164530739,RAJJIT,ABROL,1417117912,"HEARTPLACE, PA",Clinical Cardiac Electrophysiology Physician,PLANO,"Collin ",TX,75075
1346241361,ALFREDO,GURMENDI,1861450579,OTERO  HOSPITAL ASSOCIATION,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,GREENVILLE,"Hunt ",TX,75401
1699712703,RICHARD,LOWRY,1144632621,ALIGNED PROVIDERS OF EAST TEXAS,Interventional Cardiology Physician,TYLER,"Smith ",TX,75701
1255331955,GARY,FAZIO,1003811639,HEALTHTEXAS PROVIDER NETWORK,Interventional Cardiology Physician,DENTON,"Denton ",TX,76210
1932391844,YASIR,YAQUB,1700893849,MISSION DOCTORS GROUP,Interventional Cardiology Physician,FARMERS BRANCH,"Dallas ",TX,75234
1245434836,ASIF,SEWANI,1942241146,UTMB FACULTY GROUP PRACTICE,Clinical Cardiac Electrophysiology Physician,GALVESTON,"Galveston ",TX,77555
1306860457,JAMES,FELDMAN,1538124458,MEMORIAL CITY CARDIOLOGY ASSOCIATES INC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77043
1588863898,BAO,LE,1922061993,SCOTT & WHITE CLINIC,Interventional Cardiology Physician,COLLEGE STATION,"Bell ",TX,76554
1396936357,FARHAN,ALI,1396762357,"HEART CENTER OF NORTH TEXAS, PA",Interventional Cardiology Physician,FORT WORTH,"Tarrant ",TX,76104
1013928688,HARISH,CHANDNA,1508139791,"VICTORIA HEART AND VASCULAR CENTER, P.A.",Cardiovascular Disease Physician,VICTORIA,"Victoria ",TX,77901
1407843287,THOMAS,VINSON,1770594939,"ROUND ROCK CARDIOLOGY, PA",Cardiovascular Disease Physician,ROUND ROCK,"Williamson ",TX,78681
1639322407,PETER,ERMIS,1861675506,"TEXAS CHILDREN'S PHYSICIAN GROUP",Pediatric Cardiology Physician,HOUSTON,"Harris ",TX,77030
1932158292,JAY,WRIGHT,1912957200,MEDHEALTH,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75208
1972617793,MICHAEL,WILSON,1578985610,RIVERCITY CARDIOVASCULAR OF SAN ANTONIO PLLC,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78215
1730150160,DANIEL,DONOVAN,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1588629497,GEORGE,MAMMEN,1538124458,MEMORIAL CITY CARDIOLOGY ASSOCIATES INC,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77043
1558655431,JASON,PHILLIPS,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1033112560,HOWARD,HURD,1912953357,GRACE CLINIC OF LUBBOCK,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79407
1003007204,HUSSEIN,YAMANI,1396935714,"ADNAN AFZAL, MD PA",Interventional Cardiology Physician,CONROE,"Montgomery ",TX,77304
1942521711,MEHRAN,MASSUMI,1013915255,"KELSEY-SEYBOLD MEDICAL GROUP, PLLC",Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77025
1548246168,GHOLAMREZA,KHOSHNEVIS,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Clinical Cardiac Electrophysiology Physician,BAYTOWN,"Harris ",TX,77521
1225246358,SUBASIT,ACHARJI,1780628149,SANFORD HEALTH OF NORTHERN MINNESOTA,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79430
1568465094,ARUNAVA,RAY,1649247396,"AMARILLO HEART GROUP, LLP",Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1518065135,NAGESWARI,DAGGUBATI,1396961322,HENDRICK PROVIDER NETWORK,Cardiovascular Disease Physician,ABILENE,"Taylor ",TX,79601
1205013463,ADAM,DENKER,1922252717,"METHODIST PHYSICIAN PRACTICES, PLLC",Clinical Cardiac Electrophysiology Physician,SAN ANTONIO,"Bexar ",TX,78212
1417278714,SANJAY,MANIAR,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77074
1003070483,ANDREA,COOLEY,1609382662,ETMC PHYSICIAN GROUP INC.,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,TYLER,"Smith ",TX,75701
1326391293,JESSICA,BROWN,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1962405209,MOHAMMAD,SHOUKFEH,1376598904,COVENANT MEDICAL GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79410
1154305365,CHAD,CHRISTOPHERSON,1154305365,unk,Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78215
1922011782,ALI,NASUR,1639418718,"TEXAN CARDIOVASCULAR INSTITUTE, PA",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79936
1063476885,TAPAN,RAMI,1194789974,"WILLOWBROOK CARDIOVASCULAR ASSOCIATES, P.A.",Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77030
1093048969,ZAKA,KHAN,1033157821,UT PHYSICIANS,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77030
1467489443,JAYASREE,PILLARISETTI,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Clinical Cardiac Electrophysiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1457617250,SAIF,IBRAHIM,1598783417,WEST PHYSICIAN SERVICES LLC,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75225
1699821520,JOSE,EXAIRE,1629056049,"MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER, INC.",Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1295724698,KIRIT,PATEL,1275522864,"PREMIER FAMILY CARE I, INC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,MIDLAND,"Midland ",TX,79701
1063518959,STEPHEN,SWISHER,1073574810,PHYSICIANS REFERRAL SERVICE,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77030
1467440016,MITCHELL,MAGEE,1457651606,"NORTH TEXAS HEART SURGERY CENTER, PLLC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,DALLAS,"Dallas ",TX,75230
1851376008,FRANCISCO,OTERO,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78705
1992944433,JEAN,EKWENIBE,1235468083,ADENA MEDICAL GROUP LLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77090
1538169644,MARK,PICONE,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78756
1295970820,SACHIN,MEHTA,1730412388,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78745
1710202916,JOHN,MOSCONA,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78705
1184731176,JOHN,ERIKSON,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1386746527,RAYMOND,STAINBACK,1881026664,BAYLOR COLLEGE OF MEDICINE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1659365096,FADI,ALAMEDDINE,1780998385,CYPRESS HEART AND VASCULAR CENTER PLLC,Cardiovascular Disease Physician,CYPRESS,"Harris ",TX,77429
1336585801,AHMED,ANSARI,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1639164239,JUAN,ROZO,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,SHENANDOAH,"Montgomery ",TX,77385
1932318615,ANGELA,PRICE,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1427019249,JOHN,MCCLISH,1285684225,CHRISTUS TRINITY CLINIC,Cardiovascular Disease Physician,LONGVIEW,"Gregg ",TX,75601
1386873370,SONIA,GARG,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1386629012,MICHAEL,GRAD,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78758
1295921989,MICHAEL,EIFLING,1245490747,"HEARTPLACE, PA",Clinical Cardiac Electrophysiology Physician,BEDFORD,"Tarrant ",TX,76021
1508028960,CESAR,GUERRERO-MIRANDA,1760488936,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75246
1669446670,SHYLA,VALENTINE,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,GREENVILLE,"Hunt ",TX,75401
1912012352,GHYATH,SAMMAN,1508064403,G A SAMMAN MD PA,Cardiovascular Disease Physician,WEBSTER,"Harris ",TX,77598
1679525737,SALEEM,RASLAN,1780753624,"BRAZOSPORT CARDIOLOGY, P.A.",Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77004
1710241641,SIU-HIN,WAN,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1457337057,DENZIL,"D'SOUZA",1801939244,"FORT WORTH HEART, P.A.",Interventional Cardiology Physician,FORT WORTH,"Tarrant ",TX,76104
1528231628,SACHIN,KUMAR,1033157821,UT PHYSICIANS,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1285602607,SRIRAM,NATHAN,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1871669564,JUHANA,KARHA,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78756
1326021015,JOHN,FRIERSON,1801817366,"NEW BEGINNING CARDIOLOGY, P.A.",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78212
1588640213,MARCUS,MCKENZIE,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,PLANO,"Collin ",TX,75024
1336182294,CHI SI,CHOI,1184749467,BRETSHIRE MEDICAL CLINIC PA,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77016
1750588661,MARK,THOMPSON,1700824455,ADVOCATE HEALTH AND HOSPITALS CORPORATION,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75228
1366485237,JAMES,HURLEY,1215974076,JAMES M HURLEY MD PA,Cardiovascular Disease Physician,TEXARKANA,"Bowie ",TX,75503
1376842120,SHARON,CHOI,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,WAXAHACHIE,"Ellis ",TX,75165
1457302879,RAJEN,MEHTA,1538124458,MEMORIAL CITY CARDIOLOGY ASSOCIATES INC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77043
1104829639,JOSEPH,RIZZO,1497014369,TEXAS PHYSICIANS GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79416
1598070799,CHRISTINA,PARUTHI,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77070
1417278821,ARVIN,BANSAL,1417272691,"RAJAN KADAKIA, M.D. P.A.",Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77089
1043216153,ERIC,TAYLOR,1245548759,"RIO GRANDE VALLEY CARDIOLOGY, PLLC",Clinical Cardiac Electrophysiology Physician,MCALLEN,"Hidalgo ",TX,78503
1225039498,BERNARDO,DE LA GUARDIA,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,THE WOODLANDS,"Montgomery ",TX,77384
1417956749,JOSEPH,MURGO,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1891748588,ERIC,CHANG-TUNG,1588806327,"RUSSELL C. LAM, M.D., P.A.",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,DALLAS,"Dallas ",TX,75231
1003080375,ASHESH,PARIKH,1992151740,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,PLANO,"Collin ",TX,75093
1932307261,WILLIAM,ABIDE,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,SAN MARCOS,"Hays ",TX,78666
1194803197,SAKET,GIROTRA,1477554814,STATE UNIVERSITY OF IOWA,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75390
1861459927,IMRAN,AFRIDI,1598722662,"AFRIDI HEART CARE, PA",Cardiovascular Disease Physician,DUNCANVILLE,"Dallas ",TX,75137
1831308725,MICHAEL,BARNETT,1255773669,MICHAEL A BARNETT MD PLLC,Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78251
1154300903,KHAJA,MOINUDDEEN,1720263221,SURGICAL SPECIALISTS OF CLEAR LAKE PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SUGAR LAND,"Fort Bend ",TX,77479
1518962588,PERIYANAN,VADUGANATHAN,1871707950,"NATHAN CARDIOLOGY ASSOCIATES, PA",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77089
1083891352,CEZAR,ILIESCU,1073574810,PHYSICIANS REFERRAL SERVICE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1487896494,RACHEL,MEDBERY,1326061714,"CARDIOTHORACIC AND VASCULAR SURGEONS,PA",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,AUSTIN,"Travis ",TX,78756
1710270038,ANISH,BHATT,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1245597400,DANE,LANGSJOEN,1093779704,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,WACO,"McLennan ",TX,76712
1679576565,ENOCH,AGUNANNE,1164491072,"SOUTHWEST MEDICAL ASSOCIATES, LLC",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79936
1770816951,VIBHASH,KUMAR,1093296121,MAX HEALTHCARE CONSULTANT PLLC,Pediatric Cardiology Physician,EL PASO,"El Paso ",TX,79915
1689649303,SHOAIB,SAYA,1710589122,TEXAS HEART AND VASCULAR CARE PLLC,Interventional Cardiology Physician,MANSFIELD,"Tarrant ",TX,76063
1326243981,MONICA,SHIELDS,1124528435,TARRAGONA-SHIELDS LLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1396766838,JAIME,VILLARREAL,1245548759,"RIO GRANDE VALLEY CARDIOLOGY, PLLC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,MCALLEN,"Hidalgo ",TX,78501
1255394987,AMIT,KHERA,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1255544839,AMIR,GAHREMANPOUR,1699062349,SPECIALTY ASSOCIATES OF WEST HOUSTON PLLC,Interventional Cardiology Physician,PEARLAND,"Brazoria ",TX,77584
1952347106,TIMOTHY,LYDA,1285684225,CHRISTUS TRINITY CLINIC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,NEW BRAUNFELS,"Comal ",TX,78130
1760508592,NEERAJ,BADHEY,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,BEDFORD,"Tarrant ",TX,76022
1679764948,JOHN,LEE,1992151740,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,PLANO,"Collin ",TX,75093
1831159789,JAMES,BLACK,1821157579,"AUSTIN REGIONAL CLINIC, PA",Clinical Cardiac Electrophysiology Physician,TEMPLE,"Bell ",TX,76508
1386692689,ABDUL,KEYLANI,1255674586,"J. PHILLIP MYATT, M.D., PLLC",Interventional Cardiology Physician,WACO,"McLennan ",TX,76712
1881803070,ANJU,BHARDWAJ,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1861534828,ROBERT,MCKOWEN,1568660173,ROBERT L MCKOWEN MD,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77082
1225073349,PARIS,BRANSFORD,1164455671,SOUTHEAST TEXAS CARDIOLOGY ASSOCIATES II LLP,Cardiovascular Disease Physician,BEAUMONT,"Jefferson ",TX,77702
1578720850,RAHUL,PATRI,1114996006,CARDIAC CONSULTANTS PA,Cardiovascular Disease Physician,BEAUMONT,"Jefferson ",TX,77707
1871593525,SHAMIM,MAWJI,1255324851,COASTAL CARDIOLOGY ASSOCIATION,Cardiovascular Disease Physician,CORPUS CHRISTI,"Nueces ",TX,78404
1376572867,GREGORY,MESSNER,1275084618,DOCTOR GREG MESSNER PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,DALLAS,"Collin ",TX,75252
1518065317,FOTINI,CHALKIAS,1205433455,CHALKIAS CARDIOLOGY PLLC,Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78759
1891782512,WAEL,ABO-AUDA,1083975429,ABO-AUDA ASSOCIATES PLLC,Cardiovascular Disease Physician,MCKINNEY,"Collin ",TX,75071
1306951900,HUE-TEH,SHIH,1114032711,CENTER FOR CARDIAC ARRHYTHMIAS PA,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77054
1003816745,PADMAVATHY,UPPALAPATI,1760488936,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,IRVING,"Dallas ",TX,75038
1730377599,AISWARYA,SUNDARAM,1689984585,"CARDIOLOGY SPECIALISTS OF NORTH TEXAS, PLLC",Interventional Cardiology Physician,ARLINGTON,"Tarrant ",TX,76014
1447245659,RAMY,AYAD,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75226
1558689661,MIN,KIM,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77030
1497863419,STEPHEN,LA MENDOLA,1245382597,"ASSOCIATED CARDIOVASCULAR & THORACIC SURGEONS, L.L.P.",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,BEAUMONT,"Jefferson ",TX,77702
1568463941,CARLOS,MARTINEZ-QUINONEZ,1669443826,CARDIOLOGY ASSOCIATES OF CORPUS CHRISTI,Cardiovascular Disease Physician,CORPUS CHRISTI,"Nueces ",TX,78404
1497952683,ASHISH,GANGASANI,1609382662,ETMC PHYSICIAN GROUP INC.,Clinical Cardiac Electrophysiology Physician,TYLER,"Smith ",TX,75701
